"","filename","type","docTitle","year","title","act","act_number","scene","scene_number","index","speaker_stage","speaker","spoke","stage"
"200","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Anden akt",2,"Scene 3",3,2,NA,"Jeronimus","Man må flattere disse slubberter om man vil have noget godt af dem.",NA
"201","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Anden akt",2,"Scene 4",4,2,NA,"Henrik","Ha-a-altet, porteurs!",NA
"202","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Anden akt",2,"Scene 5",5,2,NA,"Jeronimus","Var det ikke en allerkæreste herre, Pernille? Kald min kone herud at jeg kan sige hende hvad som er passeret.",NA
"203","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Anden akt",2,"Scene 6",6,2,NA,"Arv","Hvilken underlig baron var dette! Han lod sig bære i en æske.",NA
"204","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Anden akt",2,"Scene 7",7,2,NA,"Pernille","Ej, madam, giv jer tilfreds. Det tør falde bedre ud end I tænker.",NA
"205","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Tredje akt",3,"Scene 1",1,2,NA,"Leander","Hvad er vi mennesker dog ulyksalige i denne verden! Der er få ting som forårsager os solid glæde, og de samme få søde ting er ofte beblandet med galde. Nu tænkte jeg at høste frugten af min kærlighed og at komme i possession af jomfruen, som jeg så inderligt elsker. Men just da man tænker at være allersikrest, rejser sig en uformodet stærk modvind som truer med undergang.",NA
"206","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Tredje akt",3,"Scene 2",2,2,NA,"Jeronimus","Det er mig kært, min datter, at jeg finder dig alene; thi jeg har noget vigtigt at tale med dig om. Hør, jeg har mærket hos dig fra din barndom at du altid har haft en honnet ambition.",NA
"207","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Tredje akt",3,"Scene 3",3,2,NA,"Dobre Podolsky","Serviteur, hr. Jeronimus!",NA
"208","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Tredje akt",3,"Scene 4",4,2,NA,"Jeronimus","Kom herud, min hjerte, jeg har noget at sige dig.",NA
"209","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Tredje akt",3,"Scene 5",5,2,NA,"Baronen","Halte-e-et, porteurs! Sans façon, hr. Jeronimus! Lad portørerne kun selv hjælpe mig ud.",NA
"210","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Tredje akt",3,"Scene 6",6,3,NA,"Leonard","Det er mig sagt at min tjener skal løbe her i huset og spille en hob komedier. Hans tjener, hr. Jeronimus, om forladelse at jeg kommer så dristigt.",NA
"211","Den_Honnette_Ambition_mod.jsonl",4,"Den honnette ambition Komedie i 3 akter","(1731)","Den honnette ambition","Tredje akt",3,"Scene 7",7,2,NA,"Jeronimus","Min datter, jeg ser du kommer der med monsieur Leander.",NA
"212","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 1",1,1,NA,"Pernille","Der skrives nu så mange komedier i verden, og ingen skriver om en stundesløs. Dersom nogen ville tage sig sådan en for, kunne jeg give skønne materialer dertil af min herre. Man vil vel sige at sådanne karakterer er rare, og at ingen tænker derpå, men der findes en hob slige stundesløse folk her i landet der støjer som de var afsindige over slet intet, ligesom tværtimod der er visse folk der kan have ti ting i hovedet på en gang og er dog at anse som de var ganske ørkesløse.",NA
"213","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 2",2,2,NA,"Magdelone","Gid I får en ulykke, hvilke skriverkarle I er!",NA
"214","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 3",3,2,NA,"Leonora","Hvor er husholdersken? Min far kalder på hende.",NA
"215","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 4",4,3,NA,"Vielgeschrey","Lars Dintfass!",NA
"216","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 5",5,2,NA,"Pernille","Nu kommer han ret tilpas førend herren kommer i med at skrive. Se, gak nu imod ham.",NA
"217","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 6",6,3,NA,"Barberen","Ich bin schon zwei Mahl hier heute gewesen umb den Herren zu barbieren, aber der Herr war noch nicht aufgestanden.",NA
"218","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 7",7,2,NA,"Vielgeschrey","Min datter! Hvorvel mine forretninger er store, så tænker jeg dog på din velfærd.",NA
"219","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 8",8,2,NA,"Pernille","Den som vil spille noget puds, må først søge at komme i dens kredit som han vil optrække. Når herskabet i et hus er gudfrygtigt, stiller alle habile tjenere sig også gudfrygtige an og derved kommer fort og gør hvad de vil. Når store herrer gør sig en glorie af at drikke hinanden i seng, insinuerer tjenere sig ved det samme. Når store herrers geni er at støje over slet intet, ser man også tjenere at puste og tørre sveden af sig skønt de intet forretter. En habil tjener der vil gøre et skælmsstykke, må først udstudere sit herskabs naturel og iføre sig det samme. Dette har jeg taget i agt og derfor støjer mest i huset og mindst forretter, hvorudover jeg mest er hørt af alle. Når herren klager over sit arbejde, klager jeg med; når han støjer, støjer jeg med; når han tør’ sveden af sig, tørrer jeg med; når han for sine forretningers skyld finder det rådeligt at give sin datter bort til en bogholder, roser jeg sådant parti skønt jeg i mit hjerte er så lidt derfor at om I selv, jomfru, blev så gal at ville have sådan mand, skulle ingen være mere jeres fjende end jeg.",NA
"220","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 9",9,2,NA,"Leander","Ak, allerkæreste jomfru, jeg har aldrig haft sådan ond time som denne siden jeg fik sådan hånlig afvisning af hendes fader.",NA
"221","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 10",10,2,NA,"Leonora","Ak, Pernille, jeg skælver og bæver når jeg tænker på alt dette. Først er jeg bange at anslaget ikke skal lykkes, og for det andet frygter jeg for folks eftertale at jeg har fikseret min far.",NA
"222","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Første akt",1,"Scene 11",11,2,NA,"Pernille","Nu, jomfru, giv jer nu tilfreds. Nu er jeres forløsnings tid kommet. I kommer kanske i brudeseng denne aften.",NA
"223","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 1",1,3,NA,"Vielgeschrey","Pernille!",NA
"224","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 2",2,3,NA,"Leander","Gunstige hr. patron, Maecenas og velynder! Såsom og ligervis som påfuglen når den ser på sine fjer, skæmmer den sig ...",NA
"225","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 3",3,2,NA,"Vielgeschrey","Nu, min datter ... ( Gå I kun op på kontoret, skriverkarle, og konferer brevene med hinanden og besegl dem siden som I straks får at vide opskrifterne).",NA
"226","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 4",4,2,NA,"Vielgeschrey","Hun ville bilde mig ind at ingen rørte den sorte høne.",NA
"227","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 5",5,3,NA,"Oldfux","Hillemænd, Pernille, hvilken fristelse han bragte os i ved den regning om det strygmål og det topmål!",NA
"228","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 6",6,2,NA,"Pernille","Har nu herren alt spist?",NA
"229","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 7",7,2,NA,"Bogholderen","Jeg kommer her efter aftale imellem min far Erich Madsen Bogholder og hr. Vielgeschrey at fri til hende, skønne jomfru.",NA
"230","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 8",8,2,NA,"Bogholderen","Jeg er kommet hid, skønne jomfru, efter den aftale som er gjort imellem hr. Vielgeschrey og min gode far, at begære hende i al tugt og høviskhed til min ægtehustru og at spørge hende om hun vil have mig til sin ægtemand.",NA
"231","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 9",9,2,NA,"Oldfux","Jeg hører, min herre, at han forlanger en advokat.",NA
"232","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Anden akt",2,"Scene 10",10,2,NA,"Oldfux","Um Verzeihung, gnädiger Herr, daß ich die Freiheit nehme einzugehen.",NA
"233","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Tredje akt",3,"Scene 1",1,2,NA,"Vielgeschrey","Jeg har haft mange fortrædelige dage i verden, men ingen som denne. Den halve del af sådanne fortrædder var mægtig til at gøre det stærkeste hoved forvirret. En kommer og vil true sig til at være min svigersøn. En anden rykker mig i håret og siger det betyder parentheses. Den tredje støder mit skrivebord omkring. De må endelig være udsat på mig af onde mennesker. Pernille skal nok udspionere det for mig. Havde jeg ikke den pige, så forgik jeg rent. Hun går mig til hånde. Hun ynker mig i mine forretninger, og jeg er vis på at disse mine fortrædder går hende lige så meget til hjerte som mig selv. Husholdersken Magdelone derimod har jeg ingen nytte af, thi hun går stedse i gif tetanker. Og såsom en mand ikke står straks på pinde for hende, bli’r hun så ond som peber. Gid jeg vel var skilt med det spøgelse. Gid jeg kunne gøre hendes bryllup tillige med min datter i aften. Men der ser jeg min bror Leonard komme. Godaften, monfrere! Jeg tog mig den frihed at skikke bud efter ham.",NA
"234","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Tredje akt",3,"Scene 2",2,2,NA,"Vielgeschrey","Min datter, din farbror vil ikke tro at dette giftermål står dig an. Han holder for at det er uanstændigt for vort hus og derfor har overtalt mig at bryde mit løfte.",NA
"235","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Tredje akt",3,"Scene 3",3,2,NA,"Vielgeschrey","Velkommen, min kære svigersøn.",NA
"236","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Tredje akt",3,"Scene 4",4,2,NA,"Erich","Her kommer jeg med min søn efter løfte at fuldbyrde forlovelsen.",NA
"237","Den_Stundesloese_mod.jsonl",4,"Den stundesløse Komedie i 3 akter","(1731)","Den stundesløse","Tredje akt",3,"Scene 5",5,2,NA,"Vielgeschrey","Kom frem, mit barn! Det er mig usigelig kært at det er kommet så vidt at jeg kan gifte jer af mit hus. I får en brav mand som kan forsørge jer.",NA
"238","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Første akt",1,"Scene 1",1,2,NA,"Torben","Nu er klokken ti, jeg må se for sikkerheds skyld på mit urværk, dog det er sandt, jeg har aldrig haft noget. Der vil óg noget til før jeg bliver så rig at jeg kan holde mig en hund og et urværk. En stor hund gad jeg nok have, thi det lader så smukt når man har en hund med sig på gaden som man kan fløjte efter, men at tænke på urværk er for tidlig for mig. Jeg har det heller ikke meget fornøden så længe jeg er i min madames tjeneste, thi når hun 8 eller 9 gange om morgenen har været vekselvis from, arrig, gudfrygtig, ugudelig, verdslig, gejstlig, ødsel, sparsom, åbenmundet, tavs, ydmyg, hovmodig, så ved jeg det er ikke langt fra middag. Og når hun om eftermiddagen har spillet lige så længe bold med hendes sind, ved jeg ungefær at det er aften. Da hun viste mig i byen, talede hun om lutter husholdning, sukkede over tidernes vanskelighed og skikkede mig efter denne rugsimle, hvoraf hun vil æde den halve del til frokost.",NA
"239","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Første akt",1,"Scene 2",2,2,NA,"Iversen","Hør, Torben, hvem skal have den simle?",NA
"240","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Første akt",1,"Scene 3",3,2,NA,"Lucretia","Torben, lav tebordet til, og gak ud i byen siden at se du kan skaffe mig selskab, jeg vil drikke chokolade, der har du en daler til noget konfekt, som du skal siden købe til sukkerbagerens.",NA
"241","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Første akt",1,"Scene 4",4,2,NA,"Abelone","Her skal vist være en galanteribo’, det er bedst jeg går til den nærmeste, thi man får vel ikke bedre køb på et sted end på et andet. Men her står vist madamen i huset. Måtte jeg bede hende, min hjerte madame, at vise mig nogle gyldenstyksbånd?",NA
"242","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Første akt",1,"Scene 5",5,2,NA,"Lucretia","Hvem vil han tale med, monsieur?",NA
"243","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Første akt",1,"Scene 6",6,2,NA,"Terentia","Votre servante, madame.",NA
"244","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Anden akt",2,"Scene 1",1,2,NA,"Sparenborg","Ak, min herre, det gøres aldeles ikke nødig.",NA
"245","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Anden akt",2,"Scene 2",2,2,NA,"Terentia","Hans tjenerinde, monsieur Sparenborg, går han så alene? Han ser så tankefuld ud, enten vil han forlove sig, eller er han forlovet?",NA
"246","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Anden akt",2,"Scene 3",3,2,NA,"Apicius","Det var pardieu billigt nok. Lad mig se: en hønsekødssuppe med boller, en kalkunsk hane, et fad karper, et fad karusser, en mandeltærte foruden adskillige små biretter for en rigsdaler pro persona. Man kan jo aldrig anvende sine penge bedre. Det var óg en herlig rødvin vi havde, så pur, så syver som man kan få den i Bourdeaux. Den rhinske vin derimod syntes mig ikke så vel om. Jeg kan straks smage hvor hun havde hentet den. Jeg vil ikke rose mig selv, men det kan jeg sige at så snart jeg får en vin på min tunge, skal jeg ungefær sige om den er fra Abesten, Beck, Soel, Fabricius eller Biil. Jeg hører ellers at man skulle have fået en skøn vin i De 3 Rømere, der vil jeg hen for at prøve den.",NA
"247","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Anden akt",2,"Scene 4",4,2,NA,"Apicius","Nu, hvor går det, lille jomfru? Man ser hende så sjældent. Hvad godt nyt? Hvor mange barselsstuer har hun været i denne uge?",NA
"248","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Tredje akt",3,"Scene 1",1,2,NA,"Sparenborg","Ydmygste tjener, min hjerte madame, jeg skulle købslå noget med hende, men jeg ved ikke selv hvad det skal være.",NA
"249","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Tredje akt",3,"Scene 2",2,2,NA,"Lucretia","Gik han bort? Ej, den karl var meget ærbar og knurvorn. Ham tog jeg aldrig til mand. Det er skrækkeligt hvorledes unge mennesker kan forfalde således. Denne syntes dog ikke at være over 40 år, men var så ærbar som en gammel huspostil.",NA
"250","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Tredje akt",3,"Scene 3",3,2,NA,"Apicius","Ak, charmante madam, det er en dobbelt avantage at købslå med Dem.",NA
"251","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Tredje akt",3,"Scene 4",4,2,NA,"Apicius","Nu denne gang blev jeg ma foi artigt pudset! Kan jeg spille mademoiselle Abelone et puds igen, skal det være mig en stor fornøjelse. Men det er tilpas for os mandfolk efterdi vi er så lettroende. Kunne jeg tosse ikke have eftertænkt at det ene fruentimmer aldrig gerne roser det andet? Thi når de laster hinanden, kan man alene tro dem, men når de roser, er det alene spotvis. Jeg er pardieu så skamfuld som jeg havde stået i et halsjern. Havde der været endnu en underligere og mere bizar og ufasonlig kone i byen, havde hun skikket mig derhen. Men enfin, hvad skal man gøre? Ha ha ha, hvor vred jeg er, må jeg dog le, men det var dog et skarnsstykke af Abelone, ha ha ha!",NA
"252","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 1",1,2,NA,"Torben","Drolen fare efter den der skal tale et ord herefter mere. I må gøre det lige så galt som I vil. Vær og bliv nar længe nok. I har selv skam deraf. Når hun er hjemme og venter ingen fremmede, så pudser hun sig undertiden op som en majbrud, men nu hun skal ud i byen til et sted hvor der er en hob fremmede, vil hun ud i sin flasketrøje. Om permission, messiørs, må jeg ikke tænde min lygte ... serviteur.",NA
"253","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 2",2,2,NA,"Sparenborg","Satiriske romaner, komedier, cinqville, te og kaffe hver dag, railleri, forlibte viser. Den rekommendation var jo god nok. Hun behøvede ikke så mange kvaliteter, en af dem alene var tilstrækkelig til at indplante mig afsky for sådant menneske; thi om et fruentimmer var skikkelig og efter mit sind i alle måder, men brugte kun snustobak alene, så gav jeg hende straks afsked. Denne fattedes intet andet for at gøre alting fuldkommen end at hun også skulle have taget mig ud på gaden at danse med mig, eller anmodet mig selv om kærlighed, og måske om jeg havde blevet der lidt længere, så havde det også sket.",NA
"254","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 3",3,2,NA,"Sparenborg","Du skal vide hvordan jeg blev narret, Christoffer.",NA
"255","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 4",4,1,NA,"Christoffer","Så går det i verden, så går det: Qui nescit simulare, nescit regnare. Min herre er for åbenhjertet, han siger for rent sin mening. Den nye verden forstår sig ikke på sådant. Det hedder nu: Mundus vult decipi, det er: Man må ikke alletider sige lige sin mening. Der er óg en anden latinsk frase derpå i Collequie Stephani, som jeg lærte i latinskolen; lad mig se, det er vist: Omnia conando docilis solertia vincit, det er: Man kan nægte og afslå en ting i gode og høflige terminos. Havde min herre studeret som jeg, havde han også taget de regler i agt. Tro mig, de gamle latinere, som Colloquie Stephani og Orbes Pictus, har ingen gække været. Jeg ville ikke miste for 4 rigsdaler det lidet latin jeg kan.",NA
"256","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 5",5,2,NA,"Apicius","Det er vist Sparenborgs Christoffer. Hør, Christoffer!",NA
"257","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 6",6,2,NA,"Sparenborg","Christoffer, hvad er på færde?",NA
"258","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 7",7,2,NA,"Torben","Messieurs, I kender mig måske nok ikke igen. Jeg er Torben hos Lucretia. Jeg tør sværge på at ingen af jer kendte mig førend I hørte mig tale, thi for en time siden var jeg et svin, og nu er jeg blevet lakaj. Om en time bli’r jeg nok forvandlet til et svin igen. Nu skal I straks få se madamen i en anden skik, thi for en time da hun skulle besøge fornemme fremmede, gik hun til fods i sin flaskede trøje, men nu hun skal hen og tale med en kone som har været amme hos hende tilforn, la’r hun sig bære i portechaise. Se, der er hun.",NA
"259","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Fjerde akt",4,"Scene 8",8,2,NA,"Kavaleren","Ak, det smerter mig at jeg har været så længe her i byen og ikke set den charmante dame tilforn. Kan noget menneske være behageligere i selskab end den Lucretia? Alt det som var på hende, levede. Jeg har nu omgåedes med fruentimmer her i byen så meget som nogen anden, men jeg har altid stået karl førend nu.",NA
"260","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Femte akt",5,"Scene 1",1,2,NA,"Apicius","Han fik ma foi en hob dygtige ørefigner. Jeg kan føle det på mine hænder, som svier endnu deraf.",NA
"261","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Femte akt",5,"Scene 2",2,2,NA,"Terentia","Hvor forlibt den gode Sparenborg blev da han hørte den madame beskrives. Hun er óg på et hår efter hans sind, thi jeg har ikke kendt nogen ung kone så menagerlig, stille og indgetogen som hun. Jeg tror nok der bliver et parti imellem dem. Se her, monfrere, hvad bestiller du her?",NA
"262","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Femte akt",5,"Scene 3",3,2,NA,"Sparenborg","Jeg tror nok han har fået mit kartel, er der nu en ærlig blodsdråbe i ham, så møder han mig til bestemte tid.",NA
"263","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Femte akt",5,"Scene 4",4,2,NA,"Torben","En stakkels tjener her i København er ligesom et plovbæst, besynderlig hvo der har sådan underligt herskab som jeg.",NA
"264","Den_Vaegelsindede_1723_mod.jsonl",4,"Den vægelsindede Komedie","(1723)","Den vægelsindede","Femte akt",5,"Scene 5",5,2,NA,"Kavaleren","Potz slapperment, hvilket eventyr var dette! Jeg ved ikke enten jeg drømmer, eller jeg er vågen. Hun ta’r med venlig mine mod mit tilbud, berammer tiden, jeg lejer musikanterne, kommer til bestemte tid i forhåbning at rekommandere mig ved sådan artighed, men i steden for at få et kys eller i det ringeste tak for sådan høflighed får jeg skældsord og vand over hovedet. Hvorudover, såsom ulykken aldrig er ene, jeg kommer i klammeri med musikanterne, får hug af dem, bli’r trækket til rådhuset af vægterne så at jeg må løse mig med penge både fra de første og de sidste.",NA
"265","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 1",1,2,NA,"Helene","Tal aldrig derom, min kære jomfru, vi er lige vel faren begge, hvorvel vore opvartere er af stridige humeurs, så at jeg ved ikke hvo af os mest er at beklage.",NA
"266","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 2",2,1,NA,"Helene","Madame Leonore har min tro ikke uret deri. Jeg håber at monsieur Apicius, når han får denne underlige kones lader at se, jo skal få afsmag for hendes artighed og med latter siden fortælle mig hans tanke derover, hvilket skal kunne give mig den bedste anledning at afmale hans eget portræt og vise hvor hæsligt det er. Det må i det ringeste komme an på et forsøg. Men der ser jeg den underlige kones tjener. Jeg må give mig lidt i snak med ham. Hør, min ven, har I længe tjent her i huset?",NA
"267","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 3",3,2,NA,"Henrik","Ungefær i 3 år.",NA
"268","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 4",4,2,NA,"Henrik","Dersom denne jomfru kom nu i formiddag til os, skulle hun ikke mere kende min madame, så ond og traurig er hun nu – medmindre hun har fået andet sind siden jeg gik ud.",NA
"269","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 5",5,1,NA,"Henrik","Dersom jeg ville daglig øve mig i at forsvare min madame, kunne jeg med tiden blive en stor prokurator, hvis hoveddygtighed består nu i at rose en ting, nu igen at forsvare det som er lige tvært imod den samme. Jeg behøver intet andet urværk end min madames sind, thi når hun 8 eller 9 gange om morgenen har været vekselvis from, arrig, gudfrygtig, ugudelig, verdslig, gejstlig, ødsel, sparsom, åbenmundet, tavs, ydmyg, hovmodig, så ved jeg det er ikke langt fra middag. Og når hun om eftermiddagen har spillet lige så længe bold med hendes sind, ved jeg ungefær at det er aften. Da hun viste mig i byen, talte hun om lut ter husholdning, sukkede over tidernes vanskelighed og skikkede mig efter denne rugsimle, hvoraf hun vil æde den halve del til frokost.",NA
"270","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 6",6,2,NA,"Petronius","Hør, Henrik, hvem skal have den simle?",NA
"271","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 7",7,2,NA,"Pernille","Ligesom hun skulle gå til bryllup.",NA
"272","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Første akt",1,"Scene 8",8,2,NA,"Lucretia","Henrik, hent mig en portechaise. Jeg vil ud.",NA
"273","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Anden akt",2,"Scene 1",1,1,NA,"Eraste","Det er nogle forstyrrede moder i denne by når man vil anse dem med rette øjne. Det synes vel en høflighed af en mand at han tilbyder mig sin tjener for at lyse mig og sin vogn for at køre mig hjem. Men når man grunder nøje derpå, så falder det således ud: “Monsieur, vil I ikke være af den godhed at give min tjener 8 skilling for det at I var her?” Hvortil jeg svarer: “Nej, så min tro vil jeg ikke!” Hvorpå han siger: “I skal såmænd ikke komme af mit hus, førend I giver min tjener 8 skilling”, og holder mig så længe indtil jeg må bekvemme mig dertil.",NA
