"","filename","type","docTitle","year","title","act","act_number","scene","scene_number","index","speaker_stage","speaker","spoke","stage"
"284","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Anden akt",2,"Scene 12",12,3,NA,"Erastealene)","Jeg er vis på at historien er i morgen over den hele by og bli’r forbedret i hver gade, som gemenlig sker, og at autor til de danske komedier rigtig fører min person på theatrum. Han burde i det ringeste gøre det. Jeg vil give ham lov til at forestille sådan person med en papirkrave om halsen, med en tromme for sig. Men der ser jeg min tjener Christopher komme.",NA
"285","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Anden akt",2,"Scene 13",13,26,NA,"Eraste","Gid han kun ville blive vred så jeg derved kunne få des bedre lejlighed til at hævne mig.",NA
"286","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Anden akt",2,"Scene 14",14,32,NA,"Apicius","Tør du give mig knubbed’ ord, slyngel? Se, der er nok et par ørefigner for dig selv.",NA
"287","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Anden akt",2,"Scene 15",15,16,NA,"Eraste","Jeg svær’ dig at jeg ikke har talt med ham hverken i dag ej eller i går. Og det er årsagen hvi jeg intet fatter af denne handel. Men lad os gå, jeg må hjem og tage en anden kårde på.",NA
"288","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Anden akt",2,"Scene 16",16,41,NA,"Petronius","Se, der er to for dig, efterdi du er den fornemmeste. De andre må fornøje sig enhver med en.",NA
"289","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Tredje akt",3,"Scene 1",1,17,NA,"Espen","Det siger jeg ikke. Gak derfor ganske stiltiende derhen, thi dersom I siger det til nogen at de søger at hindre det, må I lige så fuldkommen hedde kujon som I aldrig havde turdet møde. Men der kommer jeres søster, hold nu gode miner.",NA
"290","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Tredje akt",3,"Scene 2",2,15,NA,"Espen","Nej, I forstår mig ikke ret, jomfru. Jeg råder ham ikke til at slås, men siger kun, efterdi han har besluttet at slås, så skal han slås som en retskaffen kabelér. Så ville jeg gøre, om jeg var det. Jeg har kendt en officer som modtog alle dueller. Men såsom han altid sagde til sin kone førend han skulle slås: “Farvel, min hjerte, jeg ved ikke om vi ser hinanden mere”, så blev der aldrig noget af. Thi konen udspionerede straks sagen og hindrede det. Men der kommer min tro Eraste. Nu bli’r her en ulykke af.",NA
"291","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Tredje akt",3,"Scene 3",3,39,NA,"Christopher","Ha ha ha, nu har jeg løst knuden. I gække tilsammen, kan I ej mærke at det er to ulige søstre i et hus, hvilket har givet anledning til al den alarm? Ha ha ha!",NA
"292","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Tredje akt",3,"Scene 4",4,22,NA,"Henrik","Skjul mig da, thi jeg er bange for denne mand. Jeg skal siden sige dig af hvad årsag.",NA
"293","Den_Vaegelsindede_1731_mod.jsonl",4,"Den vægelsindede Komedie i 3 akter","(1731)","Den vægelsindede","Tredje akt",3,"Scene 5",5,106,NA,"Petronius","Denne kone bør være generalinde for alle vægelsindede kvinder.",NA
"294","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 1",1,36,NA,"Andreas","Godt godt, inden en halv time skal jeg være færdig med mit kram.",NA
"295","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 2",2,18,NA,"Jøden","Gut, gut. Adiees so lang.",NA
"296","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 3",3,25,NA,"Henrik","Tænkte jeg det ikke vel. Det er magneten som alene trækker ham ud.",NA
"297","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 4",4,16,NA,"Jøden","Ich wil straks derhen gå.",NA
"298","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 5",5,31,NA,"Polidor","Ej, du kender ikke guldmagere. De er alle af ringe anseelse. Se her, Henrik! Tag den puster og ildtang ind og fly mig en paryk i steden for hatten.",NA
"299","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 6",6,41,NA,"Polidor","Ja, vil han behage at spadsere ind.",NA
"300","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 7",7,19,NA,"Leonora","Ak, ak! Mit blod spår mig intet godt; men når jeg ret eftertænker det, så er det lige godt, thi enten han ruineres på en dag eller et år, det kommer på ét ud.",NA
"301","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 8",8,29,NA,"Oldfux","Gak nu ind, og kom en god håndfuld i panden.",NA
"302","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 9",9,2,NA,"Oldfux","Det går skønt. Jeg skal lade ham endnu operere et par gange at han kan des mere bestyrkes. Thi det slår aldrig fejl at han jo får henved 10 rigsdaler af de to håndfulde pulver han kommer i panden. Når jeg så får pengene, rejser jeg og min kammerat Andreas af byen og la’r den gode herre sørge for hvor han kan få mere arabisk pulver, ha ha ha! Det bliver artigt nok når han siden har bud efter det som aldrig har været til i verden, og når han får at høre at aldrig nogen ved af det arabiske pulver at sige. Jeg skiller denne mand ved 4000 rigsdaler og dog gør ham en tjeneste som han bør takke mig for; thi han lærer så meget af denne historie at han forlader sin galskab, overlader til andre det håndværk at gøre guld. Min kammerat Andreas har ellers fortjent den fjerdedel af pengene, thi han har viseligt og troligt forrettet sit værk. Jeg har kendt ham for mange år og ved at han ingen uden mig eftergiver noget i hurtighed, thi jeg havde ellers ikke betroet ham dertil. Men der kommer herren tilbage.",NA
"303","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 10",10,13,NA,"Polidor","Ja, vil monsieur blive her så længe. Imidlertid skal min kone holde ham med selskab.",NA
"304","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 11",11,22,NA,"Polidor","Adieu, jeg rekommanderer mig med mit hele hus.",NA
"305","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 12",12,17,NA,"Polidor","Ak nej, madam! Lad os skikke os i vor medgang. Han må vel komme ind.",NA
"306","Det_Arabiske_Pulver_mod.jsonl",4,"Det arabiske pulver Komedie","(1724)","Det arabiske pulver","[Tekst]",1,"Scene 13",13,96,NA,"Polidor","Lad os gå ind, vi vil rejse på landet og bo på det lidet gods vi endnu har tilbage. Jeg vil aldrig befatte mig mere med guldmageri, men overlade det til min største fjende. Det har bragt mig fast til armod og mange andre brave folk med. Gid godtfolk engang af dette og deslige eksempler ville lære at tage sig vare.",NA
"307","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 1",1,13,NA,"Henrik","På vilje fattes mig ikke, thi jeg kan forsikre herren at jeg har sådan begærlighed til at trække en jøde op at jeg gerne gjorde det om jeg var vis på ikke at blive hængt dagen derefter. Men der ser jeg jomfruen i vinduet.",NA
"308","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 2",2,39,NA,"Leander","Ja, forsøg om det kan gå an!",NA
"309","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 3",3,3,NA,"Jøden","Haha! War dat den guter Kerl? Ich skal straks en pind derfor sætten. Men du, mammeselle, du skal en Unglück kriegen, dat skal ich ju forsekren. Ser man woll! Ich wil lieber mit hus voll Juwelen til forwaring heben end en Jomfer. Det er gefährlige Mobilien, gefährlige Mobilien. Ich muß gleich gå til hans far umb solches at rapporteren. Han her gleich über bor.",NA
"310","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 4",4,12,NA,"Jeronimus","Leander og Henrik! Hvor er I skurke? Herud!",NA
"311","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 5",5,25,NA,"Jeronimus","Hør, knægt! Jeg kan lade dig vide dette at både du og din herre får en lang næse; thi jomfruen skal afhentes af en officer i dag som har købt hende, og jøden går imidlertid ikke af sit hus førend hun er borte. Derfor slår jeg mig ganske til rolighed; thi hvis der var nogen fare ved, skulle jeg nok gøre mig umage at hindre det.",NA
"312","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 6",6,6,NA,"Henrik","Det kan I ikke begribe omskønt jeg siger det. I skal intet andet have at bestille end at gå ind til vor genbo som bor her næst ved jøden, og bede ham lade mig frihed at gå ind og ud af hans hus, og derforuden skal I skaffe mig en jødeklædning og en soldatermundering; thi jeg skal spille 2 personer i dag. Løb straks og forret det, thi tiden er kostbar.",NA
"313","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 7",7,31,NA,"Henrik","Ha ha ha! Det er godt nok. Lad os gå ind.",NA
"314","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 8",8,27,NA,"Elvire","Det sætter sig nok med alderen. Lad os gå ind.",NA
"315","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 9",9,25,NA,"Henrik","Gut, gut! Hej, Hyacinthe! Kom heraus! Nu skal hun straks in kommen.",NA
"316","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 10",10,15,NA,"Henrik","Denne sidste relation gi’r mig anledning til et nyt puds: at få også pengene som jøden skulle have.",NA
"317","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 11",11,8,NA,"Leander","Lykke på rejsen!",NA
"318","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 12",12,46,NA,"Jøden","Vil han mit mig indgå?",NA
"319","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 13",13,34,NA,"Jeronimus","Adieu, monsieur Maurbrekker!",NA
"320","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 14",14,10,NA,"Jeronimus","Hvor vil Henrik hænge med hovedet når han får dette at høre. Men der ser jeg min søster Elvire komme tilbage.",NA
"321","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 15",15,15,NA,"Jeronimus","Vær da så god og kom ind til mit. Der kan vi tale lidt videre sammen derom.",NA
"322","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 16",16,18,NA,"Henrik","Bey Leibe nicht, mein Her! Ich mister jo al min Fordel darbey.",NA
"323","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 17",17,49,NA,"Henrik","Gut, gut, Wolgeborne Herr! Det havde sonst ingen hast. Adie, Ihr Wolgebohrnheit.",NA
"324","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 18",18,48,NA,"Officer","Jeg tror ikke at Venus har været så fuldkommen. Men hvad er dette for 2 personer?",NA
"325","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 19",19,5,NA,"Officer","Men messieurs, efterdi jeg har åbenbaret jer det ene, så må jeg også åbenbare jer det andet. I hørte jo nylig en alarm her udenfor. Det var en forbandet historie som nær havde skilt mig ved 120 dukater. En gaudieb som havde forklædt sig som en jøde ... Men der ser jeg jomfruen komme. Velkommen, min hjertens glæde!",NA
"326","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 20",20,35,NA,"Officer","Men her var 2 som sagde sig begge at være den rette. Ak, ak, jeg elendige kavaler ... Men der er den anden jøde.",NA
"327","Diderich_mod.jsonl",4,"Diderich Menschenskræk Komedie i 1 akt","(1731)","Diderich Menschenskræk","[Tekst]",1,"Scene 21",21,38,NA,"Elvire","Lad dem trækkes! Vi vil gå ind og glæde os med hinanden og fuldende denne historie med et ønskeligt giftermål.",NA
"328","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Første akt",1,"Scene 1",1,3,NA,"Jeppe","Jeg kan nok mærke på Per Degn at han skøtter ikke meget om at min søn kommer hid. Det kommer mig for ligesom han er bange for Rasmus Berg. Det er skrækkeligt med de lærde folk, de bær’ sådan avind til hverandre, og den ene kan ikke lide at den anden er også lærd. Den gode mand gør skønne prækner her i byen og kan tale om misundelse så tårerne må stå en i øjnene; men mig synes at han selv ikke er ganske fri for den fejl. Jeg kan ikke vide hvoraf sådant kommer. Om en siger at min nabo forstår avlingen bedre end jeg, skulle jeg lægge det på hjertet? Skulle jeg hade min nabo for det? Nej, såmænd gør Jeppe Berg ikke. Men der er min tro Per Degn.",NA
"329","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Første akt",1,"Scene 2",2,23,NA,"Per","Jeg vil nok hellere have et glas brændevin, thi det er for tidligt at drikke øl.",NA
"330","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Første akt",1,"Scene 3",3,4,NA,"Per","Der er også adskillige observationer som min formand Christoffer Degn ikke vidste af at sige; men han havde ikke studeret. Jeg kan ikke begribe hvorledes den karl blev degn. Men han var óg degn derefter. Latinen hjælper meget et menneske i alle forretninger. Jeg ville ikke miste det latin jeg kan, ikke for hundrede rigsdaler, thi det har bådet mig i mit embede over hundrede rigsdaler, ja hundrede til.",NA
"331","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Første akt",1,"Scene 4",4,37,NA,"Per","Nu vil jeg synge hastigt: ut, re, mi, re ... Nej, det var ikke ret. Ut, re, mi, do, re, mi, ut ... Nej, det kom også galt. Det er forbandet tungt, Jeppe, at synge så hastigt. Men der kommer monsieur Jeronimus.",NA
"332","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Første akt",1,"Scene 5",5,34,NA,"Lisbed","Ak, var mig dog ad så snart han kommer!",NA
"333","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Første akt",1,"Scene 6",6,7,NA,"Per","Skam der gør, jeg har andet at bestille.",NA
"334","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Anden akt",2,"Scene 1",1,4,NA,"Montanus","Således kalder man at smøge tobak studentikôs. Det er en god invention nok for en der vil skrive og smøge tillige.",NA
"335","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Anden akt",2,"Scene 2",2,60,NA,"Jacob","Av av av!",NA
"336","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Anden akt",2,"Scene 3",3,47,NA,"Montanus","Kom og bær kappen efter mig, jeg vil lidt ud i byen.",NA
"337","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Anden akt",2,"Scene 4",4,10,NA,"Jeppe","Det må ikke hjælpe, morlille! Vor ager må dyrkes og vor avling fortsættes. Vi kan aldeles ikke undvære Jacob. Se, der kommer han tilbage.",NA
"338","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Anden akt",2,"Scene 5",5,18,NA,"Nille","Hvilken forbandet skælm! Jeg har haft bud efter fogeden og degnen at min søn kan have nogen at disputere med når han kommer tilbage.",NA
"339","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Tredje akt",3,"Scene 1",1,27,NA,"Montanus","Ham kan jeg ikke blive vred på; det er en enfoldig ulærd mand som jeg ikke kan komme i nogen disput med.",NA
"340","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Tredje akt",3,"Scene 2",2,27,NA,"Jesper","Ha ha ha ha ha ha! Lad os tale om noget andet; det er noget forstyrret tøj, man kan blive katolsk i hovedet deraf.",NA
"341","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Tredje akt",3,"Scene 3",3,56,NA,"Montanus","Vil din slyngel fiksere mig?",NA
"342","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Tredje akt",3,"Scene 4",4,17,NA,"Jesper","Det er noget groft at skæmte således. Se, der kommer han selv.",NA
"343","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Tredje akt",3,"Scene 5",5,45,NA,"Jesper","Ja, han er noget nær ved at blive ateist. Jeg må have Per Degn i færd med ham igen. Det er en mand som taler med eftertryk. Han skal nok overbevise jer, enten I vil på latin eller græsk, at jorden (gudskelov) er så flak som min hånd. Men der kommer madame Jeronimuses med hendes datter.",NA
"344","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Tredje akt",3,"Scene 6",6,40,NA,"Jeronimus","Fort, fort på dør!",NA
"345","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Fjerde akt",4,"Scene 1",1,2,NA,"Montanus","Her har jeg været plaget en hel time med mine svigerforældre, som med suk og gråd vil bevæge mig at stå fra min mening; men de kender ikke Erasmum Montanum ret. Ikke om jeg kunne blive kejser, ville jeg stå fra det jeg engang har sagt. Jeg elsker mademoiselle Elisabeth, det er sandt; men at jeg for hendes skyld opofrer filosofien og står fra det jeg engang offentligt har sustineret, det sker aldrig. Jeg håber dog at det skal blive godt, og at jeg skal få min kæreste uden min reputations fortabelse; thi når jeg får lejlighed at tale med Jeronimus, skal jeg så tydeligt bevise ham sine vildfarelser at han skal finde sig deri. Men der ser jeg degnen og ridefogeden komme fra mine forældre.",NA
"346","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Fjerde akt",4,"Scene 2",2,64,NA,"Montanus","Med disse folk kan jeg disputere med koldsindighed hvorvel de siger mig hårde ord. Jeg bli’r ikke hidsig medmindre jeg disputerer med folk som bilder sig ind at forstå methodum disputandi og være lige så stærke i filosofien som jeg. Derfor var jeg ti gange så ivrig da jeg disputerede mod den student i dag, thi han havde dog noget skin af lærdom. Men der kommer mine forældre.",NA
"347","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Fjerde akt",4,"Scene 3",3,7,NA,"Montanus","Om jeg gjorde det, ville jeg óg forsvare det for hele verden.",NA
"348","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Fjerde akt",4,"Scene 4",4,48,NA,"Montanus","Jeg mærker at du har et forslagent hoved. Jeg ville ønske at du havde studeret og forstod din philosophiam instrumentalem, så skulle du respondere under mig. Kom, lad os gå.",NA
"349","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Femte akt",5,"Scene 1",1,17,NA,"Jesper","Ja, det er han. Jeg vil løbe til side at han ikke skal have mig mistænkt.",NA
"350","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Femte akt",5,"Scene 2",2,39,NA,"Montanus","Der har I jeres to rigsdaler igen. I har derforuden ingen vidner at jeg har taget penge.",NA
"351","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Femte akt",5,"Scene 3",3,11,NA,"Løjtnant","Ej, det lader ilde for en soldat at græde; du er jo langt bedre nu end tilforn. Eksercer ham nu bravt, Niels Korporal! Det er en lærd karl, men han er endnu rå i eksercitserne.",NA
"352","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Femte akt",5,"Scene 4",4,9,NA,"Løjtnant","Ej, det er kun en begyndelse. Når du har siddet en halv snes gange på træhesten eller stået på pælen først, så agter du siden sådant for bagatel.",NA
"353","Erasmus_mod.jsonl",4,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter","(1731)","Erasmus Montanus","Femte akt",5,"Scene 5",5,26,NA,"Jeronimus","Ja, nu er vi gode venner igen, nu skal I få min datter. Kom nu allesammen ind hos mig og drik på en forligelse. Hr. løjtnant, gør os den ære at komme ind.",NA
"354","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Første akt",1,"Scene 1",1,22,NA,"Niels","Så må vi da skynde os, thi der er mester Gert. Han vinker ad os. Nej tak! Se om vi er så gale og bliver stående!",NA
"355","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Første akt",1,"Scene 2",2,3,NA,"Gert Westphaler","Talen er jo det hvori vi kendes fra bæsterne. Det andet, nemlig at spille, æde og drikke og sove, har vi tilfælles med bæsterne. Jeg kan nævne folk her i byen som ikke har villet lade sig barbere af mit hus eftersom jeg undertiden har tilbudt at gøre det selv, ikke af nogen trang (thi jeg har svende nok), men for at tale med godtfolk som jeg barberede. Ja, de har hellere ladet sig bruge af mester Christoffer, i hvis hus der har aldrig været en ærlig ragekniv, så at de vil hellere lade sig rive huden af deres hager end at høre mig tale. Hvis jeg førte kællingesnak, var det noget andet, men jeg ræsonnerer om sådanne materier som man måtte give mig penge for at høre. Her var en skipper nylig fra Buxtehude, han kunne skønne på min tale, thi han havde ikke hørt mig en halv time førend tårerne stod ham i øjnene.",NA
"356","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Første akt",1,"Scene 3",3,24,NA,"Gert","Jeg tror pokker rider den pulverheks. Se om hun ikke kunne løbe når hun ville! Hun var ikke så halt som hun hinkede.",NA
"357","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Anden akt",2,"Scene 1",1,1,NA,"Gunild","Det er forskrækkeligt med mester Gert. Nu har han i en hel måned hver dag lovet mig at ville gøre det klart. Han har været over ti gange i apotekerens hus og haft alle de lejligheder nogen kunne have, at tale om sagen og begære hans datter. Ja, apotekeren har selv til den ende ført sine døtre ne’r i stuen til ham. Men hver gang han kommer tilbage, og jeg spør’ ham om partiet er gjort, svarer han: “I morgen vil jeg vist nok gøre det klart, thi i dag kom jeg i sådan vidtløftig snak med nogle fremmede folk som jeg fandt i apoteket, at jeg ikke fik stunder at forrette mit ærinde”, så at apotekeren derover er blevet ganske vred og spør’ mig om jeg og min søn vil fiksere ham, thi sagen er alt afgjort imellem os forældre; der fattes ikke andet end at han skal tale et ord med mammesellen. I dag har han dog svoret mig til at gøre det klart. Jeg vil derfor gå for i vejen til apotekeren og stille ham tilfreds først. Men der ser jeg han kommer.",NA
"358","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Anden akt",2,"Scene 2",2,11,NA,"Gilbert","Nej, jeg får ikke stunder at tale med ham. I må sige ham kun hvad jeg har sagt.",NA
"359","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Anden akt",2,"Scene 3",3,15,NA,"Gert","Jeg tror konen er gal må jeg ikke snakke. Men der ser jeg en fremmed mand.",NA
"360","GertWestphaler1723_mod.jsonl",6,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Anden akt",2,"Scene 4",4,27,"(hoster igen og vender sig derpå om til den anden)","Gert","så er det jo ikke andet end øvrighedens fuldmægtig. Men hvor blev han af? Mon fanden tog hadersleveren? Hej, monsieur ha’rslever! Hej, landsmand ha’rslever!",NA
"361","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Anden akt",2,"Scene 5",5,2,NA,"Gert","Drolen skal kløve jer ad, I haderslevere, så mange som I er! Denne karl må uden tvivl have været en nobel Venetiano, thi han var så snedig. Men han skal mare ikke undgå mig. Det er jo et skælmsstykke at snige sig så bort når en brav mand vender ryggen. Jeg træffer ham nok til Christoffers, hvor rejsende folk plejer at tage ind. Der må jeg straks hen.",NA
"362","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Tredje akt",3,"Scene 1",1,28,NA,"Jørgen","Den ligger i Polen.",NA
"363","GertWestphaler1723_mod.jsonl",4,"Mester Gert Westphaler eller Den meget talende barber Komedie","(1723)","Mester Gert Westphaler","Tredje akt",3,"Scene 2",2,38,NA,"Gert","Om forladelse! Når jeg kommer på den materie, bli’r jeg så hidsig at jeg ikke kan styre mig. I må gerne slå mig igen. Summa summarum, samme Arcimboldius var den sidste kardinal i Jylland; thi ...",NA
